LO_Filename,LO_CrossSection,LO_Error,NLO_Filename,NLO_CrossSection,NLO_Error,Row_NLO/LO_Ratio
../submit_files/condorfiles/LO/result_WR4500_N1800/WRtoNLtoLLJJ_WR4500_N1800.log,0.0003847,4.276e-06,../submit_files/condorfiles/NLO/result_WR4500_N1800_NLO/WRtoNLtoLLJJ_WR4500_N1800_NLO.log,0.0005376,4.5e-07,1.3974525604367036
../submit_files/condorfiles/LO/result_WR4500_N1900/WRtoNLtoLLJJ_WR4500_N1900.log,0.0003749,4.594e-06,../submit_files/condorfiles/NLO/result_WR4500_N1900_NLO/WRtoNLtoLLJJ_WR4500_N1900_NLO.log,0.000516,4.3e-07,1.376367031208322
../submit_files/condorfiles/LO/result_WR4500_N2000/WRtoNLtoLLJJ_WR4500_N2000.log,0.0003573,3.807e-06,../submit_files/condorfiles/NLO/result_WR4500_N2000_NLO/WRtoNLtoLLJJ_WR4500_N2000_NLO.log,0.0004947,4.1e-07,1.3845507976490345
../submit_files/condorfiles/LO/result_WR4500_N2100/WRtoNLtoLLJJ_WR4500_N2100.log,0.0003438,3.616e-06,../submit_files/condorfiles/NLO/result_WR4500_N2100_NLO/WRtoNLtoLLJJ_WR4500_N2100_NLO.log,0.0004726,3.9e-07,1.3746364165212333
../submit_files/condorfiles/LO/result_WR4500_N2200/WRtoNLtoLLJJ_WR4500_N2200.log,0.0003263,2.254e-06,../submit_files/condorfiles/NLO/result_WR4500_N2200_NLO/WRtoNLtoLLJJ_WR4500_N2200_NLO.log,0.0004512,3.6e-07,1.382776585963837
../submit_files/condorfiles/LO/result_WR4500_N2300/WRtoNLtoLLJJ_WR4500_N2300.log,0.0003118,2.099e-06,../submit_files/condorfiles/NLO/result_WR4500_N2300_NLO/WRtoNLtoLLJJ_WR4500_N2300_NLO.log,0.0004291,3.4e-07,1.3762026940346377
../submit_files/condorfiles/LO/result_WR4500_N2400/WRtoNLtoLLJJ_WR4500_N2400.log,0.0002944,1.886e-06,../submit_files/condorfiles/NLO/result_WR4500_N2400_NLO/WRtoNLtoLLJJ_WR4500_N2400_NLO.log,0.0004069,3.1e-07,1.382133152173913
../submit_files/condorfiles/LO/result_WR4500_N2500/WRtoNLtoLLJJ_WR4500_N2500.log,0.0002786,1.748e-06,../submit_files/condorfiles/NLO/result_WR4500_N2500_NLO/WRtoNLtoLLJJ_WR4500_N2500_NLO.log,0.0003844,2.9e-07,1.3797559224694904
../submit_files/condorfiles/LO/result_WR4500_N2600/WRtoNLtoLLJJ_WR4500_N2600.log,0.0002613,2.297e-06,../submit_files/condorfiles/NLO/result_WR4500_N2600_NLO/WRtoNLtoLLJJ_WR4500_N2600_NLO.log,0.0003612,2.6e-07,1.3823191733639495
../submit_files/condorfiles/LO/result_WR4500_N2700/WRtoNLtoLLJJ_WR4500_N2700.log,0.0002466,2.227e-06,../submit_files/condorfiles/NLO/result_WR4500_N2700_NLO/WRtoNLtoLLJJ_WR4500_N2700_NLO.log,0.0003379,2.5e-07,1.370235198702352
../submit_files/condorfiles/LO/result_WR4500_N2800/WRtoNLtoLLJJ_WR4500_N2800.log,0.000229,1.997e-06,../submit_files/condorfiles/NLO/result_WR4500_N2800_NLO/WRtoNLtoLLJJ_WR4500_N2800_NLO.log,0.0003145,2.3e-07,1.3733624454148472
../submit_files/condorfiles/LO/result_WR4500_N2900/WRtoNLtoLLJJ_WR4500_N2900.log,0.0002132,1.937e-06,../submit_files/condorfiles/NLO/result_WR4500_N2900_NLO/WRtoNLtoLLJJ_WR4500_N2900_NLO.log,0.0002908,2.5e-07,1.3639774859287055
../submit_files/condorfiles/LO/result_WR4500_N3000/WRtoNLtoLLJJ_WR4500_N3000.log,0.0001974,1.789e-06,../submit_files/condorfiles/NLO/result_WR4500_N3000_NLO/WRtoNLtoLLJJ_WR4500_N3000_NLO.log,0.0002666,2.3e-07,1.3505572441742653
../submit_files/condorfiles/LO/result_WR4500_N3100/WRtoNLtoLLJJ_WR4500_N3100.log,0.0001785,1.484e-06,../submit_files/condorfiles/NLO/result_WR4500_N3100_NLO/WRtoNLtoLLJJ_WR4500_N3100_NLO.log,0.0002426,2.3e-07,1.3591036414565825
../submit_files/condorfiles/LO/result_WR4500_N3200/WRtoNLtoLLJJ_WR4500_N3200.log,0.0001608,1.362e-06,../submit_files/condorfiles/NLO/result_WR4500_N3200_NLO/WRtoNLtoLLJJ_WR4500_N3200_NLO.log,0.0002185,2.1e-07,1.3588308457711442
../submit_files/condorfiles/LO/result_WR4500_N3300/WRtoNLtoLLJJ_WR4500_N3300.log,0.0001436,1.219e-06,../submit_files/condorfiles/NLO/result_WR4500_N3300_NLO/WRtoNLtoLLJJ_WR4500_N3300_NLO.log,0.0001943,1.7e-07,1.3530640668523677
../submit_files/condorfiles/LO/result_WR4500_N3400/WRtoNLtoLLJJ_WR4500_N3400.log,0.0001257,1.026e-06,../submit_files/condorfiles/NLO/result_WR4500_N3400_NLO/WRtoNLtoLLJJ_WR4500_N3400_NLO.log,0.0001705,1.5e-07,1.3564041368337312
../submit_files/condorfiles/LO/result_WR4500_N3500/WRtoNLtoLLJJ_WR4500_N3500.log,0.0001089,8.788e-07,../submit_files/condorfiles/NLO/result_WR4500_N3500_NLO/WRtoNLtoLLJJ_WR4500_N3500_NLO.log,0.0001473,1.4e-07,1.3526170798898072
../submit_files/condorfiles/LO/result_WR4500_N3600/WRtoNLtoLLJJ_WR4500_N3600.log,9.211e-05,7.344e-07,../submit_files/condorfiles/NLO/result_WR4500_N3600_NLO/WRtoNLtoLLJJ_WR4500_N3600_NLO.log,0.0001245,1.2e-07,1.3516447725545542
../submit_files/condorfiles/LO/result_WR4500_N3700/WRtoNLtoLLJJ_WR4500_N3700.log,7.676e-05,6.056e-07,../submit_files/condorfiles/NLO/result_WR4500_N3700_NLO/WRtoNLtoLLJJ_WR4500_N3700_NLO.log,0.0001028,8.9e-08,1.3392391870766025
../submit_files/condorfiles/LO/result_WR4500_N3800/WRtoNLtoLLJJ_WR4500_N3800.log,6.042e-05,3.331e-07,../submit_files/condorfiles/NLO/result_WR4500_N3800_NLO/WRtoNLtoLLJJ_WR4500_N3800_NLO.log,8.247e-05,8e-08,1.3649453823237339
../submit_files/condorfiles/LO/result_WR4500_N3900/WRtoNLtoLLJJ_WR4500_N3900.log,4.667e-05,2.409e-07,../submit_files/condorfiles/NLO/result_WR4500_N3900_NLO/WRtoNLtoLLJJ_WR4500_N3900_NLO.log,6.36e-05,5.5e-08,1.3627598028712236
../submit_files/condorfiles/LO/result_WR4500_N4000/WRtoNLtoLLJJ_WR4500_N4000.log,3.447e-05,2.719e-07,../submit_files/condorfiles/NLO/result_WR4500_N4000_NLO/WRtoNLtoLLJJ_WR4500_N4000_NLO.log,4.656e-05,3.4e-08,1.350739773716275
../submit_files/condorfiles/LO/result_WR4500_N4100/WRtoNLtoLLJJ_WR4500_N4100.log,2.355e-05,1.684e-07,../submit_files/condorfiles/NLO/result_WR4500_N4100_NLO/WRtoNLtoLLJJ_WR4500_N4100_NLO.log,3.187e-05,2.4e-08,1.3532908704883226
../submit_files/condorfiles/LO/result_WR4500_N4200/WRtoNLtoLLJJ_WR4500_N4200.log,1.467e-05,1.148e-07,../submit_files/condorfiles/NLO/result_WR4500_N4200_NLO/WRtoNLtoLLJJ_WR4500_N4200_NLO.log,1.978e-05,1.6e-08,1.3483299250170415
../submit_files/condorfiles/LO/result_WR4500_N4300/WRtoNLtoLLJJ_WR4500_N4300.log,7.885e-06,7.037e-08,../submit_files/condorfiles/NLO/result_WR4500_N4300_NLO/WRtoNLtoLLJJ_WR4500_N4300_NLO.log,1.065e-05,8.5e-09,1.3506658211794547
../submit_files/condorfiles/LO/result_WR4500_N4400/WRtoNLtoLLJJ_WR4500_N4400.log,3.567e-06,3.677e-08,../submit_files/condorfiles/NLO/result_WR4500_N4400_NLO/WRtoNLtoLLJJ_WR4500_N4400_NLO.log,4.765e-06,4.2e-09,1.335856462012896
../submit_files/condorfiles/LO/result_WR5000_N100/WRtoNLtoLLJJ_WR5000_N100.log,0.0004548,3.067e-06,../submit_files/condorfiles/NLO/result_WR5000_N100_NLO/WRtoNLtoLLJJ_WR5000_N100_NLO.log,0.0005795,6.7e-07,1.2741864555848725
../submit_files/condorfiles/LO/result_WR5000_N200/WRtoNLtoLLJJ_WR5000_N200.log,0.0004096,1.195e-06,../submit_files/condorfiles/NLO/result_WR5000_N200_NLO/WRtoNLtoLLJJ_WR5000_N200_NLO.log,0.0005297,6e-07,1.2932128906250002
../submit_files/condorfiles/LO/result_WR5000_N300/WRtoNLtoLLJJ_WR5000_N300.log,0.0003744,1.358e-06,../submit_files/condorfiles/NLO/result_WR5000_N300_NLO/WRtoNLtoLLJJ_WR5000_N300_NLO.log,0.0004912,5e-07,1.311965811965812
../submit_files/condorfiles/LO/result_WR5000_N400/WRtoNLtoLLJJ_WR5000_N400.log,0.000347,9.571e-07,../submit_files/condorfiles/NLO/result_WR5000_N400_NLO/WRtoNLtoLLJJ_WR5000_N400_NLO.log,0.0004585,4.6e-07,1.3213256484149856
../submit_files/condorfiles/LO/result_WR5000_N500/WRtoNLtoLLJJ_WR5000_N500.log,0.0003243,1.335e-06,../submit_files/condorfiles/NLO/result_WR5000_N500_NLO/WRtoNLtoLLJJ_WR5000_N500_NLO.log,0.0004309,4.8e-07,1.3287079864323157
../submit_files/condorfiles/LO/result_WR5000_N600/WRtoNLtoLLJJ_WR5000_N600.log,0.0003044,1.249e-06,../submit_files/condorfiles/NLO/result_WR5000_N600_NLO/WRtoNLtoLLJJ_WR5000_N600_NLO.log,0.0004074,4.2e-07,1.3383705650459918
../submit_files/condorfiles/LO/result_WR5000_N700/WRtoNLtoLLJJ_WR5000_N700.log,0.0002882,1.082e-06,../submit_files/condorfiles/NLO/result_WR5000_N700_NLO/WRtoNLtoLLJJ_WR5000_N700_NLO.log,0.0003868,3.7e-07,1.3421235253296322
../submit_files/condorfiles/LO/result_WR5000_N800/WRtoNLtoLLJJ_WR5000_N800.log,0.0002738,1.009e-06,../submit_files/condorfiles/NLO/result_WR5000_N800_NLO/WRtoNLtoLLJJ_WR5000_N800_NLO.log,0.0003693,3.5e-07,1.3487947406866325
../submit_files/condorfiles/LO/result_WR5000_N900/WRtoNLtoLLJJ_WR5000_N900.log,0.0002624,1.436e-06,../submit_files/condorfiles/NLO/result_WR5000_N900_NLO/WRtoNLtoLLJJ_WR5000_N900_NLO.log,0.0003534,3.1e-07,1.346798780487805
../submit_files/condorfiles/LO/result_WR5000_N1000/WRtoNLtoLLJJ_WR5000_N1000.log,0.0002521,1.359e-06,../submit_files/condorfiles/NLO/result_WR5000_N1000_NLO/WRtoNLtoLLJJ_WR5000_N1000_NLO.log,0.0003384,3.2e-07,1.3423244744149148
../submit_files/condorfiles/LO/result_WR5000_N1100/WRtoNLtoLLJJ_WR5000_N1100.log,0.0002422,1.266e-06,../submit_files/condorfiles/NLO/result_WR5000_N1100_NLO/WRtoNLtoLLJJ_WR5000_N1100_NLO.log,0.0003256,3.3e-07,1.3443435177539222
../submit_files/condorfiles/LO/result_WR5000_N1200/WRtoNLtoLLJJ_WR5000_N1200.log,0.0002296,1.627e-06,../submit_files/condorfiles/NLO/result_WR5000_N1200_NLO/WRtoNLtoLLJJ_WR5000_N1200_NLO.log,0.000313,2.8e-07,1.363240418118467
../submit_files/condorfiles/LO/result_WR5000_N1300/WRtoNLtoLLJJ_WR5000_N1300.log,0.0002217,2.249e-06,../submit_files/condorfiles/NLO/result_WR5000_N1300_NLO/WRtoNLtoLLJJ_WR5000_N1300_NLO.log,0.0003016,2.9e-07,1.3603969327920615
../submit_files/condorfiles/LO/result_WR5000_N1400/WRtoNLtoLLJJ_WR5000_N1400.log,0.0002094,3.15e-06,../submit_files/condorfiles/NLO/result_WR5000_N1400_NLO/WRtoNLtoLLJJ_WR5000_N1400_NLO.log,0.0002912,2.7e-07,1.390639923591213
../submit_files/condorfiles/LO/result_WR5000_N1500/WRtoNLtoLLJJ_WR5000_N1500.log,0.0002026,2.875e-06,../submit_files/condorfiles/NLO/result_WR5000_N1500_NLO/WRtoNLtoLLJJ_WR5000_N1500_NLO.log,0.0002807,2.5e-07,1.3854886475814412
../submit_files/condorfiles/LO/result_WR5000_N1600/WRtoNLtoLLJJ_WR5000_N1600.log,0.0001957,2.575e-06,../submit_files/condorfiles/NLO/result_WR5000_N1600_NLO/WRtoNLtoLLJJ_WR5000_N1600_NLO.log,0.0002716,2.2e-07,1.387838528359734
../submit_files/condorfiles/LO/result_WR5000_N1700/WRtoNLtoLLJJ_WR5000_N1700.log,0.0001931,1.65e-06,../submit_files/condorfiles/NLO/result_WR5000_N1700_NLO/WRtoNLtoLLJJ_WR5000_N1700_NLO.log,0.0002622,2e-07,1.3578456758156394
../submit_files/condorfiles/LO/result_WR5000_N1800/WRtoNLtoLLJJ_WR5000_N1800.log,0.0001874,2.054e-06,../submit_files/condorfiles/NLO/result_WR5000_N1800_NLO/WRtoNLtoLLJJ_WR5000_N1800_NLO.log,0.0002528,2.2e-07,1.3489861259338314
../submit_files/condorfiles/LO/result_WR5000_N1900/WRtoNLtoLLJJ_WR5000_N1900.log,0.00018,2.226e-06,../submit_files/condorfiles/NLO/result_WR5000_N1900_NLO/WRtoNLtoLLJJ_WR5000_N1900_NLO.log,0.0002437,2.4e-07,1.3538888888888887
../submit_files/condorfiles/LO/result_WR5000_N2000/WRtoNLtoLLJJ_WR5000_N2000.log,0.0001701,1.853e-06,../submit_files/condorfiles/NLO/result_WR5000_N2000_NLO/WRtoNLtoLLJJ_WR5000_N2000_NLO.log,0.0002351,2.2e-07,1.3821281599059378
../submit_files/condorfiles/LO/result_WR5000_N2100/WRtoNLtoLLJJ_WR5000_N2100.log,0.0001652,1.336e-06,../submit_files/condorfiles/NLO/result_WR5000_N2100_NLO/WRtoNLtoLLJJ_WR5000_N2100_NLO.log,0.0002265,2e-07,1.3710653753026634
../submit_files/condorfiles/LO/result_WR5000_N2200/WRtoNLtoLLJJ_WR5000_N2200.log,0.0001587,1.631e-06,../submit_files/condorfiles/NLO/result_WR5000_N2200_NLO/WRtoNLtoLLJJ_WR5000_N2200_NLO.log,0.0002178,1.9e-07,1.3724007561436673
../submit_files/condorfiles/LO/result_WR5000_N2300/WRtoNLtoLLJJ_WR5000_N2300.log,0.0001532,1.535e-06,../submit_files/condorfiles/NLO/result_WR5000_N2300_NLO/WRtoNLtoLLJJ_WR5000_N2300_NLO.log,0.0002091,1.8e-07,1.364882506527415
../submit_files/condorfiles/LO/result_WR5000_N2400/WRtoNLtoLLJJ_WR5000_N2400.log,0.0001461,9.915e-07,../submit_files/condorfiles/NLO/result_WR5000_N2400_NLO/WRtoNLtoLLJJ_WR5000_N2400_NLO.log,0.0002005,1.7e-07,1.3723477070499657
../submit_files/condorfiles/LO/result_WR5000_N2500/WRtoNLtoLLJJ_WR5000_N2500.log,0.0001403,9.184e-07,../submit_files/condorfiles/NLO/result_WR5000_N2500_NLO/WRtoNLtoLLJJ_WR5000_N2500_NLO.log,0.0001917,1.6e-07,1.3663578047042053
../submit_files/condorfiles/LO/result_WR5000_N2600/WRtoNLtoLLJJ_WR5000_N2600.log,0.0001337,8.587e-07,../submit_files/condorfiles/NLO/result_WR5000_N2600_NLO/WRtoNLtoLLJJ_WR5000_N2600_NLO.log,0.000183,1.4e-07,1.368735976065819
../submit_files/condorfiles/LO/result_WR5000_N2700/WRtoNLtoLLJJ_WR5000_N2700.log,0.0001269,1.052e-06,../submit_files/condorfiles/NLO/result_WR5000_N2700_NLO/WRtoNLtoLLJJ_WR5000_N2700_NLO.log,0.0001741,1.4e-07,1.371946414499606
../submit_files/condorfiles/LO/result_WR5000_N2800/WRtoNLtoLLJJ_WR5000_N2800.log,0.0001208,8.819e-07,../submit_files/condorfiles/NLO/result_WR5000_N2800_NLO/WRtoNLtoLLJJ_WR5000_N2800_NLO.log,0.0001651,1.2e-07,1.3667218543046358
../submit_files/condorfiles/LO/result_WR5000_N2900/WRtoNLtoLLJJ_WR5000_N2900.log,0.0001142,8.57e-07,../submit_files/condorfiles/NLO/result_WR5000_N2900_NLO/WRtoNLtoLLJJ_WR5000_N2900_NLO.log,0.0001561,1.2e-07,1.3669001751313485
../submit_files/condorfiles/LO/result_WR5000_N3000/WRtoNLtoLLJJ_WR5000_N3000.log,0.0001068,8.673e-07,../submit_files/condorfiles/NLO/result_WR5000_N3000_NLO/WRtoNLtoLLJJ_WR5000_N3000_NLO.log,0.0001469,1.1e-07,1.3754681647940075
../submit_files/condorfiles/LO/result_WR5000_N3100/WRtoNLtoLLJJ_WR5000_N3100.log,0.0001001,7.987e-07,../submit_files/condorfiles/NLO/result_WR5000_N3100_NLO/WRtoNLtoLLJJ_WR5000_N3100_NLO.log,0.0001378,1e-07,1.3766233766233766
../submit_files/condorfiles/LO/result_WR5000_N3200/WRtoNLtoLLJJ_WR5000_N3200.log,9.407e-05,7.923e-07,../submit_files/condorfiles/NLO/result_WR5000_N3200_NLO/WRtoNLtoLLJJ_WR5000_N3200_NLO.log,0.0001284,9.4e-08,1.3649410013819496
../submit_files/condorfiles/LO/result_WR5000_N3300/WRtoNLtoLLJJ_WR5000_N3300.log,8.726e-05,7.119e-07,../submit_files/condorfiles/NLO/result_WR5000_N3300_NLO/WRtoNLtoLLJJ_WR5000_N3300_NLO.log,0.000119,8.6e-08,1.3637405454962181
../submit_files/condorfiles/LO/result_WR5000_N3400/WRtoNLtoLLJJ_WR5000_N3400.log,8.05e-05,6.776e-07,../submit_files/condorfiles/NLO/result_WR5000_N3400_NLO/WRtoNLtoLLJJ_WR5000_N3400_NLO.log,0.0001096,7.9e-08,1.3614906832298135
../submit_files/condorfiles/LO/result_WR5000_N3500/WRtoNLtoLLJJ_WR5000_N3500.log,7.355e-05,5.94e-07,../submit_files/condorfiles/NLO/result_WR5000_N3500_NLO/WRtoNLtoLLJJ_WR5000_N3500_NLO.log,0.0001001,7.2e-08,1.3609789259007476
../submit_files/condorfiles/LO/result_WR5000_N3600/WRtoNLtoLLJJ_WR5000_N3600.log,6.656e-05,5.289e-07,../submit_files/condorfiles/NLO/result_WR5000_N3600_NLO/WRtoNLtoLLJJ_WR5000_N3600_NLO.log,9.074e-05,7.7e-08,1.36328125
../submit_files/condorfiles/LO/result_WR5000_N3700/WRtoNLtoLLJJ_WR5000_N3700.log,6.004e-05,4.605e-07,../submit_files/condorfiles/NLO/result_WR5000_N3700_NLO/WRtoNLtoLLJJ_WR5000_N3700_NLO.log,8.133e-05,6.8e-08,1.3545969353764156
../submit_files/condorfiles/LO/result_WR5000_N3800/WRtoNLtoLLJJ_WR5000_N3800.log,5.337e-05,4.066e-07,../submit_files/condorfiles/NLO/result_WR5000_N3800_NLO/WRtoNLtoLLJJ_WR5000_N3800_NLO.log,7.207e-05,6.1e-08,1.35038411092374
../submit_files/condorfiles/LO/result_WR5000_N3900/WRtoNLtoLLJJ_WR5000_N3900.log,4.648e-05,3.447e-07,../submit_files/condorfiles/NLO/result_WR5000_N3900_NLO/WRtoNLtoLLJJ_WR5000_N3900_NLO.log,6.296e-05,6e-08,1.354561101549053
../submit_files/condorfiles/LO/result_WR5000_N4000/WRtoNLtoLLJJ_WR5000_N4000.log,3.988e-05,2.917e-07,../submit_files/condorfiles/NLO/result_WR5000_N4000_NLO/WRtoNLtoLLJJ_WR5000_N4000_NLO.log,5.418e-05,4.6e-08,1.3585757271815446
../submit_files/condorfiles/LO/result_WR5000_N4100/WRtoNLtoLLJJ_WR5000_N4100.log,3.391e-05,2.607e-07,../submit_files/condorfiles/NLO/result_WR5000_N4100_NLO/WRtoNLtoLLJJ_WR5000_N4100_NLO.log,4.563e-05,3.8e-08,1.3456207608375113
../submit_files/condorfiles/LO/result_WR5000_N4200/WRtoNLtoLLJJ_WR5000_N4200.log,2.749e-05,1.901e-07,../submit_files/condorfiles/NLO/result_WR5000_N4200_NLO/WRtoNLtoLLJJ_WR5000_N4200_NLO.log,3.76e-05,3.2e-08,1.3677700982175336
../submit_files/condorfiles/LO/result_WR5000_N4300/WRtoNLtoLLJJ_WR5000_N4300.log,2.204e-05,1.605e-07,../submit_files/condorfiles/NLO/result_WR5000_N4300_NLO/WRtoNLtoLLJJ_WR5000_N4300_NLO.log,3.003e-05,2.5e-08,1.3625226860254083
../submit_files/condorfiles/LO/result_WR5000_N4400/WRtoNLtoLLJJ_WR5000_N4400.log,1.699e-05,1.215e-07,../submit_files/condorfiles/NLO/result_WR5000_N4400_NLO/WRtoNLtoLLJJ_WR5000_N4400_NLO.log,2.314e-05,1.7e-08,1.3619776339022953
../submit_files/condorfiles/LO/result_WR5000_N4500/WRtoNLtoLLJJ_WR5000_N4500.log,1.258e-05,9.14e-08,../submit_files/condorfiles/NLO/result_WR5000_N4500_NLO/WRtoNLtoLLJJ_WR5000_N4500_NLO.log,1.694e-05,1.2e-08,1.3465818759936408
../submit_files/condorfiles/LO/result_WR5000_N4600/WRtoNLtoLLJJ_WR5000_N4600.log,8.507e-06,5.864e-08,../submit_files/condorfiles/NLO/result_WR5000_N4600_NLO/WRtoNLtoLLJJ_WR5000_N4600_NLO.log,1.163e-05,8.5e-09,1.3671094392852945
../submit_files/condorfiles/LO/result_WR5000_N4700/WRtoNLtoLLJJ_WR5000_N4700.log,5.301e-06,3.844e-08,../submit_files/condorfiles/NLO/result_WR5000_N4700_NLO/WRtoNLtoLLJJ_WR5000_N4700_NLO.log,7.286e-06,5.5e-09,1.3744576495000944
../submit_files/condorfiles/LO/result_WR5000_N4800/WRtoNLtoLLJJ_WR5000_N4800.log,2.942e-06,2.403e-08,../submit_files/condorfiles/NLO/result_WR5000_N4800_NLO/WRtoNLtoLLJJ_WR5000_N4800_NLO.log,4.007e-06,3.2e-09,1.3619986403806934
../submit_files/condorfiles/LO/result_WR5000_N4900/WRtoNLtoLLJJ_WR5000_N4900.log,1.401e-06,1.299e-08,../submit_files/condorfiles/NLO/result_WR5000_N4900_NLO/WRtoNLtoLLJJ_WR5000_N4900_NLO.log,1.898e-06,1.6e-09,1.3547466095645968
../submit_files/condorfiles/LO/result_WR5500_N100/WRtoNLtoLLJJ_WR5500_N100.log,0.0002632,1.141e-06,../submit_files/condorfiles/NLO/result_WR5500_N100_NLO/WRtoNLtoLLJJ_WR5500_N100_NLO.log,0.0003353,3.7e-07,1.273936170212766
../submit_files/condorfiles/LO/result_WR5500_N200/WRtoNLtoLLJJ_WR5500_N200.log,0.0002352,1.753e-06,../submit_files/condorfiles/NLO/result_WR5500_N200_NLO/WRtoNLtoLLJJ_WR5500_N200_NLO.log,0.0003023,2.9e-07,1.2852891156462585
../submit_files/condorfiles/LO/result_WR5500_N300/WRtoNLtoLLJJ_WR5500_N300.log,0.000211,6.404e-07,../submit_files/condorfiles/NLO/result_WR5500_N300_NLO/WRtoNLtoLLJJ_WR5500_N300_NLO.log,0.0002751,3.2e-07,1.3037914691943129
../submit_files/condorfiles/LO/result_WR5500_N400/WRtoNLtoLLJJ_WR5500_N400.log,0.000193,5.834e-07,../submit_files/condorfiles/NLO/result_WR5500_N400_NLO/WRtoNLtoLLJJ_WR5500_N400_NLO.log,0.0002536,2.6e-07,1.3139896373056994
../submit_files/condorfiles/LO/result_WR5500_N500/WRtoNLtoLLJJ_WR5500_N500.log,0.0001783,5.376e-07,../submit_files/condorfiles/NLO/result_WR5500_N500_NLO/WRtoNLtoLLJJ_WR5500_N500_NLO.log,0.0002354,2.2e-07,1.3202467750981493
../submit_files/condorfiles/LO/result_WR5500_N600/WRtoNLtoLLJJ_WR5500_N600.log,0.0001655,4.898e-07,../submit_files/condorfiles/NLO/result_WR5500_N600_NLO/WRtoNLtoLLJJ_WR5500_N600_NLO.log,0.0002204,2e-07,1.3317220543806645
../submit_files/condorfiles/LO/result_WR5500_N700/WRtoNLtoLLJJ_WR5500_N700.log,0.0001541,6.365e-07,../submit_files/condorfiles/NLO/result_WR5500_N700_NLO/WRtoNLtoLLJJ_WR5500_N700_NLO.log,0.0002071,2e-07,1.3439325113562621
../submit_files/condorfiles/LO/result_WR5500_N800/WRtoNLtoLLJJ_WR5500_N800.log,0.000145,5.91e-07,../submit_files/condorfiles/NLO/result_WR5500_N800_NLO/WRtoNLtoLLJJ_WR5500_N800_NLO.log,0.0001951,1.8e-07,1.3455172413793104
../submit_files/condorfiles/LO/result_WR5500_N900/WRtoNLtoLLJJ_WR5500_N900.log,0.0001373,5.549e-07,../submit_files/condorfiles/NLO/result_WR5500_N900_NLO/WRtoNLtoLLJJ_WR5500_N900_NLO.log,0.0001852,1.5e-07,1.348871085214858
../submit_files/condorfiles/LO/result_WR5500_N1000/WRtoNLtoLLJJ_WR5500_N1000.log,0.0001307,8.13e-07,../submit_files/condorfiles/NLO/result_WR5500_N1000_NLO/WRtoNLtoLLJJ_WR5500_N1000_NLO.log,0.0001768,1.8e-07,1.3527161438408568
../submit_files/condorfiles/LO/result_WR5500_N1100/WRtoNLtoLLJJ_WR5500_N1100.log,0.0001246,5.952e-07,../submit_files/condorfiles/NLO/result_WR5500_N1100_NLO/WRtoNLtoLLJJ_WR5500_N1100_NLO.log,0.0001686,1.5e-07,1.3531300160513644
../submit_files/condorfiles/LO/result_WR5500_N1200/WRtoNLtoLLJJ_WR5500_N1200.log,0.0001201,6.563e-07,../submit_files/condorfiles/NLO/result_WR5500_N1200_NLO/WRtoNLtoLLJJ_WR5500_N1200_NLO.log,0.0001616,1.4e-07,1.3455453788509575
../submit_files/condorfiles/LO/result_WR5500_N1300/WRtoNLtoLLJJ_WR5500_N1300.log,0.000115,6.117e-07,../submit_files/condorfiles/NLO/result_WR5500_N1300_NLO/WRtoNLtoLLJJ_WR5500_N1300_NLO.log,0.000155,1.3e-07,1.3478260869565217
../submit_files/condorfiles/LO/result_WR5500_N1400/WRtoNLtoLLJJ_WR5500_N1400.log,0.0001102,8.129e-07,../submit_files/condorfiles/NLO/result_WR5500_N1400_NLO/WRtoNLtoLLJJ_WR5500_N1400_NLO.log,0.0001492,1.2e-07,1.353901996370236
../submit_files/condorfiles/LO/result_WR5500_N1500/WRtoNLtoLLJJ_WR5500_N1500.log,0.0001056,1.176e-06,../submit_files/condorfiles/NLO/result_WR5500_N1500_NLO/WRtoNLtoLLJJ_WR5500_N1500_NLO.log,0.000144,1.4e-07,1.3636363636363635
../submit_files/condorfiles/LO/result_WR5500_N1600/WRtoNLtoLLJJ_WR5500_N1600.log,0.000102,1.087e-06,../submit_files/condorfiles/NLO/result_WR5500_N1600_NLO/WRtoNLtoLLJJ_WR5500_N1600_NLO.log,0.0001388,1.4e-07,1.3607843137254902
../submit_files/condorfiles/LO/result_WR5500_N1700/WRtoNLtoLLJJ_WR5500_N1700.log,9.767e-05,1.431e-06,../submit_files/condorfiles/NLO/result_WR5500_N1700_NLO/WRtoNLtoLLJJ_WR5500_N1700_NLO.log,0.000134,1.3e-07,1.3719668270707484
../submit_files/condorfiles/LO/result_WR5500_N1800/WRtoNLtoLLJJ_WR5500_N1800.log,9.446e-05,1.282e-06,../submit_files/condorfiles/NLO/result_WR5500_N1800_NLO/WRtoNLtoLLJJ_WR5500_N1800_NLO.log,0.0001296,1.2e-07,1.3720093161126403
../submit_files/condorfiles/LO/result_WR5500_N1900/WRtoNLtoLLJJ_WR5500_N1900.log,9.171e-05,7.957e-07,../submit_files/condorfiles/NLO/result_WR5500_N1900_NLO/WRtoNLtoLLJJ_WR5500_N1900_NLO.log,0.0001252,1.1e-07,1.365172827390688
